Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-6385,2022-08-21,2022-03-13,Standard Class,CUST-1260,Rahul,Home Office,India,Bangalore,WB,North,PROD-146,Furniture,Binders,Item B,3507.6,8,0.48,-968.61
ORD-6386,2021-12-02,2022-08-02,First Class,CUST-4352,Amit,Consumer,India,Delhi,DL,South,PROD-920,Technology,Chairs,Item B,3375.7,7,0.2,31.69
ORD-6387,2022-03-01,2021-08-11,Second Class,CUST-2352,Rahul,Home Office,India,Kolkata,DL,North,PROD-198,Technology,Binders,Item D,3829.14,5,0.19,21.02
ORD-6388,2022-05-14,2021-11-06,Standard Class,CUST-6243,Amit,Consumer,India,Delhi,MH,East,PROD-940,Technology,Binders,Item D,2899.08,1,0.39,-563.31
ORD-6389,2021-12-30,2023-09-20,First Class,CUST-4006,Sneha,Home Office,India,Delhi,DL,South,PROD-604,Furniture,Binders,Item C,,2,0.41,-535.65
ORD-6390,2023-08-05,2023-03-11,Standard Class,CUST-1822,Neha,Consumer,India,Delhi,WB,East,PROD-333,Technology,Binders,Item A,2187.83,2,,168.08
ORD-6391,2022-09-22,2022-11-30,Second Class,CUST-1531,Amit,Corporate,India,Mumbai,KA,West,PROD-832,Technology,Binders,Item C,4379.49,1,0.34,-559.23
ORD-6392,2023-01-15,2022-12-22,Second Class,CUST-3820,Rahul,Home Office,India,Delhi,WB,West,PROD-522,Technology,Phones,Item D,1750.35,5,0.32,-184.6
ORD-6393,2021-07-18,2022-04-13,First Class,CUST-1166,Neha,Home Office,India,Mumbai,WB,North,PROD-689,Furniture,Chairs,Item A,4463.03,3,0.02,884.32
ORD-6394,2022-12-19,2021-04-11,Second Class,CUST-5926,Rahul,Consumer,India,Mumbai,WB,East,PROD-316,Technology,Phones,Item D,1413.92,8,0.1,241.29
ORD-6395,2022-02-17,2021-09-01,First Class,CUST-2055,Rahul,Consumer,India,Kolkata,DL,East,PROD-273,Technology,Binders,Item B,,2,0.05,157.29
ORD-6396,2021-12-05,2021-06-09,Standard Class,CUST-2254,Priya,Consumer,India,Kolkata,MH,East,PROD-540,Furniture,Storage,Item D,1312.96,3,0.44,-200.69
ORD-6397,2022-10-21,2022-09-04,Second Class,CUST-5286,Amit,Corporate,India,Delhi,DL,South,PROD-205,Technology,Binders,Item C,2520.18,9,0.48,-706.32
ORD-6398,2023-08-20,2022-07-10,Standard Class,CUST-9009,Amit,Home Office,India,Mumbai,WB,South,PROD-776,Technology,Binders,Item A,,2,0.41,-927.2
ORD-6399,2023-07-26,2022-10-15,Standard Class,CUST-5007,Rahul,Consumer,India,Bangalore,MH,South,PROD-510,Technology,Chairs,Item A,927.68,9,0.16,59.68
ORD-6400,2022-03-05,2023-03-08,Second Class,CUST-8758,Sneha,Corporate,India,Mumbai,MH,North,PROD-512,Technology,Phones,Item A,2920.51,9,,
ORD-6401,2023-02-22,2023-07-11,Standard Class,CUST-8889,Amit,Corporate,India,Kolkata,WB,North,PROD-212,Technology,Phones,Item C,1127.72,3,0.03,132.29
ORD-6402,2023-06-18,2021-08-17,First Class,CUST-5744,Arjun,Consumer,India,Bangalore,WB,East,PROD-245,Office Supplies,Storage,Item C,3404.34,5,0.34,-470.16
ORD-6403,2021-05-19,2022-03-01,First Class,CUST-9297,Sneha,Home Office,India,Mumbai,DL,East,PROD-743,Technology,Storage,Item C,2351.92,2,0.06,265.91
ORD-6404,2022-11-24,2021-03-15,First Class,CUST-5287,Sneha,Consumer,India,Delhi,MH,North,PROD-183,Office Supplies,Storage,Item B,3681.01,1,,638.98
ORD-6405,2023-07-31,2021-09-02,Second Class,CUST-2002,Sneha,Consumer,India,Mumbai,KA,South,PROD-612,Office Supplies,Binders,Item A,4287.74,3,0.09,516.44
ORD-6406,2022-06-26,2022-06-16,Standard Class,CUST-1084,Amit,Consumer,India,Bangalore,MH,South,PROD-864,Office Supplies,Phones,Item A,1706.98,8,0.48,-570.76
ORD-6407,2021-02-26,2022-08-14,Standard Class,CUST-3995,Sneha,Corporate,India,Delhi,DL,South,PROD-635,Office Supplies,Storage,Item A,4694.03,2,0.38,-993.28
ORD-6408,2021-08-20,2021-02-16,Standard Class,CUST-6156,Sneha,Corporate,India,Bangalore,WB,South,PROD-397,Office Supplies,Chairs,Item A,2368.69,5,0.26,-82.07
ORD-6409,2022-10-20,2022-04-19,Standard Class,CUST-8194,Neha,Home Office,India,Kolkata,MH,South,PROD-287,Furniture,Phones,Item B,4686.34,4,0.47,-1141.81
ORD-6410,2022-03-11,2022-01-08,First Class,CUST-6783,Amit,Corporate,India,Kolkata,KA,North,PROD-210,Furniture,Binders,Item A,1191.58,9,0.21,15.92
ORD-6411,2022-01-19,2023-05-07,Second Class,CUST-6695,Sneha,Consumer,India,Mumbai,DL,West,PROD-635,Furniture,Phones,Item B,4490.57,5,0.02,845.24
ORD-6412,2022-07-14,2022-10-16,First Class,CUST-1153,Arjun,Corporate,India,Mumbai,MH,West,PROD-155,Office Supplies,Phones,Item D,1701.6,1,0.3,-199.18
ORD-6413,2021-07-13,2022-11-22,First Class,CUST-7414,Sneha,Home Office,India,Kolkata,DL,West,PROD-680,Technology,Phones,Item C,3766.22,7,0.41,-874.06
ORD-6414,2023-01-06,2023-01-06,Second Class,CUST-7684,Rahul,Consumer,India,Bangalore,MH,East,PROD-573,Technology,Phones,Item C,4842.5,9,0.14,308.95
ORD-6415,2022-10-10,2023-07-18,Second Class,CUST-3019,Amit,Consumer,India,Bangalore,WB,East,PROD-629,Technology,Storage,Item A,4565.2,6,0.16,208.46
ORD-6416,2022-06-18,2021-04-04,First Class,CUST-1570,Neha,Corporate,India,Delhi,KA,South,PROD-839,Technology,Chairs,Item C,2345.09,8,0.34,-360.24
ORD-6417,2022-06-02,2021-01-24,Standard Class,CUST-8922,Arjun,Corporate,India,Delhi,WB,East,PROD-548,Furniture,Binders,Item A,1757.26,9,0.4,-418.92
ORD-6418,2022-12-17,2021-06-23,Second Class,CUST-9340,Priya,Home Office,India,Delhi,MH,North,PROD-493,Office Supplies,Phones,Item B,3082.55,7,0.22,-56.1
ORD-6419,2023-01-21,2022-08-29,Second Class,CUST-7153,Rahul,Consumer,India,Kolkata,KA,West,PROD-607,Furniture,Phones,Item C,3543.76,5,0.04,591.98
ORD-6420,2021-07-04,2021-07-13,First Class,CUST-3691,Rahul,Home Office,India,Kolkata,MH,North,PROD-669,Technology,Storage,Item C,2724.22,3,0.37,-421.03
ORD-6421,2023-05-22,2021-03-20,Standard Class,CUST-8669,Rahul,Corporate,India,Kolkata,MH,North,PROD-262,Office Supplies,Storage,Item B,4249.96,4,0.21,-102.34
ORD-6422,2021-10-19,2021-10-10,Second Class,CUST-6507,Arjun,Consumer,India,Mumbai,KA,North,PROD-743,Technology,Phones,Item B,338.42,4,0.46,-134.48
ORD-6423,2021-12-01,2022-01-01,First Class,CUST-5869,Amit,Corporate,India,Bangalore,KA,South,PROD-318,Furniture,Chairs,Item D,3018.21,7,0.13,169.99
ORD-6424,2023-01-02,2021-06-30,Second Class,CUST-6849,Amit,Consumer,India,Kolkata,DL,South,PROD-991,Furniture,Binders,Item B,2649.95,9,0.23,-89.2
ORD-6425,2021-04-26,2021-08-28,Standard Class,CUST-6967,Sneha,Home Office,India,Delhi,KA,South,PROD-430,Furniture,Storage,Item A,244.85,2,0.35,-97.91
ORD-6426,2023-04-05,2021-05-17,First Class,CUST-4655,Sneha,Consumer,India,Delhi,WB,East,PROD-550,Technology,Storage,Item A,112.92,2,0.12,-60.52
ORD-6427,2021-02-18,2023-05-29,First Class,CUST-7671,Amit,Corporate,India,Kolkata,KA,South,PROD-383,Office Supplies,Chairs,Item C,3050.34,4,0.11,251.92
ORD-6428,2022-11-16,2023-06-23,Standard Class,CUST-6669,Sneha,Consumer,India,Kolkata,KA,East,PROD-238,Office Supplies,Storage,Item C,634.09,8,0.36,-115.06
ORD-6429,2021-03-23,2021-10-09,First Class,CUST-3492,Amit,Home Office,India,,DL,North,PROD-614,Furniture,Binders,Item B,3854.23,1,0.09,391.8
ORD-6430,2023-04-14,2021-01-21,Standard Class,CUST-7512,Rahul,Corporate,India,Delhi,WB,West,PROD-603,Office Supplies,Phones,Item A,,6,0.06,700.34
ORD-6431,2021-11-29,2022-08-20,First Class,CUST-9774,Priya,Home Office,India,Bangalore,WB,South,PROD-455,Technology,Binders,Item B,928.21,1,0.13,53.63
ORD-6432,2022-07-11,2023-01-12,Standard Class,CUST-5350,Rahul,Consumer,India,Kolkata,KA,East,PROD-870,Office Supplies,Binders,Item B,4002.94,9,0.41,-835.16
ORD-6433,2021-12-01,2022-01-08,Second Class,CUST-7599,Sneha,Consumer,India,Bangalore,KA,East,PROD-380,Technology,Binders,Item A,2977.52,5,0.43,-642.85
ORD-6434,2022-06-16,2023-02-18,Second Class,CUST-5656,Priya,Consumer,India,Mumbai,DL,South,PROD-943,Furniture,Phones,Item C,2267.3,3,,285.46
ORD-6435,2023-08-18,2021-04-24,Second Class,CUST-9511,Priya,Consumer,India,Kolkata,WB,South,PROD-111,Furniture,Chairs,Item C,3268.98,1,0.05,562.67
ORD-6436,2021-08-09,2023-02-04,First Class,CUST-5315,Amit,Corporate,India,Delhi,WB,North,PROD-539,Furniture,Phones,Item C,4021.57,4,0.42,-812.7
ORD-6437,2022-09-27,2022-11-09,Standard Class,CUST-5794,Neha,Consumer,India,Delhi,MH,East,PROD-664,Office Supplies,Storage,Item C,4854.69,6,0.47,
ORD-6438,2023-01-16,2023-05-22,Standard Class,CUST-2437,Arjun,Corporate,India,Bangalore,DL,West,PROD-865,Technology,Chairs,Item D,3319.44,8,0.24,
ORD-6439,2023-01-03,2022-11-13,Second Class,CUST-1031,Neha,Corporate,India,,DL,North,PROD-195,Furniture,Chairs,Item D,3747.3,9,0.42,-901.49
ORD-6440,2021-11-19,2021-08-11,Second Class,CUST-1714,Priya,Corporate,India,Delhi,KA,East,PROD-331,Technology,Storage,Item C,3057.22,4,0.44,-771.88
ORD-6441,2023-05-01,2023-07-11,Second Class,CUST-8955,Neha,Consumer,India,Bangalore,WB,North,PROD-877,Furniture,Storage,Item A,2846.97,5,0.18,
ORD-6442,2021-01-03,2021-11-02,Standard Class,CUST-1408,Sneha,Consumer,India,Bangalore,KA,North,PROD-211,Technology,Chairs,Item A,370.67,8,0.25,-83.7
ORD-6443,2022-11-25,2022-12-06,Second Class,CUST-8346,Priya,Home Office,India,Kolkata,DL,South,PROD-146,Furniture,Storage,Item B,817.62,3,0.29,33.19
ORD-6444,2021-07-25,2021-11-23,First Class,CUST-9038,Rahul,Consumer,India,Delhi,WB,West,PROD-793,Technology,Chairs,Item D,1927.3,4,,-358.76
ORD-6445,2023-04-12,2022-03-15,Second Class,CUST-8740,Sneha,Consumer,India,,WB,West,PROD-846,Technology,Storage,Item C,3265.04,6,0.23,-89.93
ORD-6446,2021-02-09,2022-03-16,Second Class,CUST-8664,Rahul,Consumer,India,Delhi,DL,East,PROD-353,Technology,Chairs,Item C,425.18,5,0.25,-85.2
ORD-6447,2021-02-28,2021-06-21,Standard Class,CUST-6031,Sneha,Corporate,India,Kolkata,WB,North,PROD-618,Office Supplies,Phones,Item A,2744.67,8,0.04,416.8
ORD-6448,2023-08-09,2022-01-12,First Class,CUST-2127,Amit,Home Office,India,Kolkata,MH,South,PROD-955,Furniture,Phones,Item B,115.25,2,0.03,39.34
ORD-6449,2022-07-28,2022-07-13,Standard Class,CUST-6436,Sneha,Consumer,India,Kolkata,DL,East,PROD-522,Technology,Storage,Item A,3842.16,9,0.37,-667.29
ORD-6450,2022-10-06,2022-01-18,First Class,CUST-9898,Arjun,Home Office,India,Mumbai,DL,East,PROD-387,Office Supplies,Storage,Item D,3351.32,1,0.24,-60.55
ORD-6451,2022-05-22,2023-09-15,First Class,CUST-1782,Rahul,Corporate,India,Bangalore,WB,East,PROD-890,Office Supplies,Chairs,Item A,2627.34,2,0.04,428.92
ORD-6452,2022-07-26,2021-01-16,Second Class,CUST-6300,Sneha,Home Office,India,Mumbai,DL,West,PROD-405,Office Supplies,Binders,Item C,2877.16,8,0.12,298.68
ORD-6453,2023-06-03,2023-01-15,Second Class,CUST-3179,Arjun,Home Office,India,Mumbai,KA,North,PROD-473,Technology,Storage,Item A,4667.16,8,0.34,-592.98
ORD-6454,2023-04-23,2022-11-02,Standard Class,CUST-7806,Amit,Home Office,India,Delhi,DL,North,PROD-294,Technology,Phones,Item A,4538.15,8,,-247.87
ORD-6455,2021-05-02,2022-05-17,Standard Class,CUST-2178,Sneha,Home Office,India,Delhi,KA,South,PROD-124,Office Supplies,Storage,Item C,3974.12,2,0.4,-830.55
ORD-6456,2022-04-24,2022-10-10,Standard Class,CUST-3406,Arjun,Home Office,India,Bangalore,MH,West,PROD-105,Furniture,Chairs,Item D,1714.32,8,0.2,26.83
ORD-6457,2022-09-11,2022-01-28,First Class,CUST-3807,Sneha,Corporate,India,Bangalore,MH,West,PROD-580,Technology,Chairs,Item D,580.87,5,0.06,3.38
ORD-6458,2021-04-06,2022-07-05,Standard Class,CUST-3764,Rahul,Consumer,India,Kolkata,KA,East,PROD-964,Technology,Storage,Item D,1641.09,4,0.13,201.16
ORD-6459,2023-05-09,2022-07-21,First Class,CUST-3724,Rahul,Home Office,India,Delhi,DL,South,PROD-242,Furniture,Storage,Item D,3772.21,2,0.05,533.21
ORD-6460,2022-02-18,2022-06-16,First Class,CUST-3535,Neha,Corporate,India,Mumbai,KA,East,PROD-802,Technology,Binders,Item C,3074.45,9,0.24,-136.92
ORD-6461,2021-08-23,2023-09-12,First Class,CUST-9404,Neha,Corporate,India,,WB,South,PROD-759,Furniture,Binders,Item D,3542.58,3,0.24,-194.37
ORD-6462,2023-06-17,2022-05-09,First Class,CUST-5861,Sneha,Consumer,India,Bangalore,KA,South,PROD-270,Furniture,Chairs,Item C,571.38,5,0.04,109.43
ORD-6463,2021-03-03,2022-07-06,First Class,CUST-7300,Neha,Corporate,India,Mumbai,MH,West,PROD-589,Technology,Binders,Item C,834.31,4,0.1,169.84
ORD-6464,2021-09-13,2022-12-02,Second Class,CUST-8856,Sneha,Consumer,India,Kolkata,MH,West,PROD-195,Office Supplies,Phones,Item A,3338.38,9,0.48,-942.4
ORD-6465,2022-07-15,2022-01-22,First Class,CUST-4146,Sneha,Home Office,India,Delhi,KA,North,PROD-294,Technology,Storage,Item A,1890.41,4,0.49,-516.93
ORD-6466,2023-06-24,2021-07-17,First Class,CUST-7578,Arjun,Corporate,India,Delhi,MH,North,PROD-359,Office Supplies,Storage,Item C,1877.48,5,0.17,96.96
ORD-6467,2021-12-14,2023-01-27,Second Class,CUST-2201,Rahul,Corporate,India,Mumbai,WB,North,PROD-335,Technology,Chairs,Item A,1993.66,8,0.07,356.11
ORD-6468,2022-11-02,2021-10-29,Second Class,CUST-3889,Amit,Corporate,India,Kolkata,DL,West,PROD-617,Office Supplies,Storage,Item A,3989.9,4,0.09,437.42
ORD-6469,2021-05-04,2023-03-28,Second Class,CUST-1644,Priya,Home Office,India,Mumbai,DL,East,PROD-158,Furniture,Phones,Item B,3510.32,2,0.04,604.95
ORD-6470,2022-04-27,2022-07-03,Standard Class,CUST-6951,Rahul,Consumer,India,Delhi,KA,South,PROD-860,Office Supplies,Chairs,Item B,574.88,2,0.04,22.75
ORD-6471,2021-11-13,2022-12-30,Standard Class,CUST-5222,Neha,Consumer,India,Mumbai,MH,South,PROD-151,Office Supplies,Storage,Item B,1754.57,9,0.1,104.8
ORD-6472,2022-05-19,2023-01-03,First Class,CUST-5320,Sneha,Corporate,India,Mumbai,DL,North,PROD-886,Technology,Phones,Item D,3385.47,6,0.24,-129.0
ORD-6473,2022-12-20,2023-04-10,First Class,CUST-4088,Neha,Corporate,India,Delhi,MH,South,PROD-221,Furniture,Chairs,Item A,4881.84,1,0.36,-767.65
ORD-6474,2021-02-17,2022-08-27,First Class,CUST-9688,Arjun,Home Office,India,Delhi,KA,South,PROD-637,Office Supplies,Phones,Item D,4565.65,2,0.08,586.96
ORD-6475,2022-02-13,2021-11-06,First Class,CUST-9664,Neha,Home Office,India,Delhi,MH,West,PROD-915,Office Supplies,Storage,Item C,1278.95,9,0.21,39.75
ORD-6476,2023-07-21,2021-09-11,Second Class,CUST-4382,Arjun,Consumer,India,Mumbai,WB,West,PROD-316,Technology,Binders,Item D,376.86,8,0.04,-20.39
ORD-6477,2021-05-16,2021-01-10,Standard Class,CUST-8925,Amit,Corporate,India,Mumbai,WB,South,PROD-794,Furniture,Chairs,Item A,2887.65,9,0.31,-309.68
ORD-6478,2021-07-20,2023-02-09,Second Class,CUST-2160,Sneha,Corporate,India,Mumbai,MH,East,PROD-188,Office Supplies,Storage,Item B,2060.94,6,,12.45
ORD-6479,2021-09-07,2023-05-27,Standard Class,CUST-5312,Neha,Corporate,India,Kolkata,WB,North,PROD-542,Technology,Chairs,Item D,957.78,3,0.4,-100.22
ORD-6480,2021-11-10,2021-07-29,Second Class,CUST-9387,Arjun,Corporate,India,Bangalore,KA,South,PROD-137,Furniture,Chairs,Item A,3275.65,4,0.44,-836.87
ORD-6481,2023-05-19,2023-07-28,First Class,CUST-3248,Neha,Home Office,India,Kolkata,WB,South,PROD-183,Office Supplies,Chairs,Item B,843.74,7,,99.28
ORD-6482,2022-01-03,2021-05-13,Standard Class,CUST-5461,Arjun,Home Office,India,Bangalore,WB,North,PROD-207,Office Supplies,Phones,Item C,1789.83,8,0.2,-99.5
ORD-6483,2022-03-05,2023-01-08,First Class,CUST-3766,Sneha,Consumer,India,,DL,West,PROD-774,Office Supplies,Chairs,Item C,3983.11,9,0.25,-271.76
ORD-6484,2023-10-04,2022-12-12,Standard Class,CUST-2551,Sneha,Corporate,India,Bangalore,DL,North,PROD-808,Office Supplies,Binders,Item C,3437.28,8,0.5,-1050.28
ORD-6485,2023-03-18,2023-09-09,Standard Class,CUST-3447,Rahul,Home Office,India,,KA,East,PROD-864,Office Supplies,Storage,Item D,3055.26,2,0.46,-797.34
ORD-6486,2022-04-25,2022-10-18,First Class,CUST-6644,Arjun,Corporate,India,Delhi,WB,South,PROD-838,Furniture,Phones,Item C,4657.59,2,0.48,-1369.36
ORD-6487,2021-11-10,2023-02-05,First Class,CUST-5309,Priya,Consumer,India,Bangalore,DL,South,PROD-102,Office Supplies,Chairs,Item D,670.77,5,0.23,5.04
ORD-6488,2022-05-15,2022-09-02,First Class,CUST-8496,Amit,Corporate,India,Bangalore,MH,South,PROD-908,Office Supplies,Chairs,Item D,3470.27,2,0.5,-1108.81
ORD-6489,2022-12-22,2021-01-28,Second Class,CUST-9310,Rahul,Home Office,India,Bangalore,MH,North,PROD-771,Office Supplies,Storage,Item D,630.77,1,0.02,109.13
ORD-6490,2021-12-21,2022-09-17,Standard Class,CUST-4496,Amit,Home Office,India,Mumbai,WB,East,PROD-391,Office Supplies,Phones,Item D,725.05,4,0.48,-160.32
ORD-6491,2022-04-30,2022-04-01,Standard Class,CUST-2716,Rahul,Consumer,India,Delhi,KA,South,PROD-129,Technology,Phones,Item B,,1,0.1,330.89
ORD-6492,2021-07-30,2022-09-29,Standard Class,CUST-5937,Neha,Consumer,India,Mumbai,WB,West,PROD-727,Furniture,Chairs,Item B,169.35,4,0.49,39.28
ORD-6493,2022-12-05,2021-07-07,First Class,CUST-3914,Arjun,Corporate,India,Delhi,DL,East,PROD-980,Furniture,Phones,Item D,2529.94,4,0.23,-113.87
ORD-6494,2021-02-13,2022-05-01,Standard Class,CUST-2672,Neha,Corporate,India,Bangalore,WB,East,PROD-266,Furniture,Binders,Item B,96.92,6,0.29,12.68
ORD-6495,2022-06-25,2022-11-13,Standard Class,CUST-2455,Amit,Home Office,India,Bangalore,WB,East,PROD-192,Office Supplies,Chairs,Item A,3031.95,5,0.45,-702.41
ORD-6496,2022-07-25,2021-02-22,First Class,CUST-7545,Sneha,Home Office,India,Kolkata,MH,East,PROD-317,Furniture,Chairs,Item B,,9,0.49,-358.36
ORD-6497,2022-08-06,2023-06-12,First Class,CUST-8026,Amit,Home Office,India,Bangalore,MH,West,PROD-720,Office Supplies,Phones,Item C,462.16,8,0.09,87.94
ORD-6498,2021-04-02,2021-01-07,Standard Class,CUST-4978,Rahul,Consumer,India,Mumbai,DL,East,PROD-188,Office Supplies,Binders,Item D,3915.17,6,0.3,-441.07
ORD-6499,2021-09-22,2022-08-14,Second Class,CUST-3471,Amit,Consumer,India,Mumbai,KA,West,PROD-287,Technology,Binders,Item B,1980.13,6,0.35,-327.36
ORD-6500,2023-06-14,2021-06-11,First Class,CUST-9309,Arjun,Consumer,India,Bangalore,KA,North,PROD-795,Office Supplies,Chairs,Item B,2247.9,6,0.35,-303.82
ORD-6501,2021-08-08,2021-07-29,Second Class,CUST-1367,Amit,Corporate,India,Mumbai,DL,North,PROD-821,Furniture,Binders,Item D,1903.67,4,0.11,172.44
ORD-6502,2023-06-21,2021-09-16,Second Class,CUST-4176,Neha,Consumer,India,Bangalore,DL,North,PROD-985,Office Supplies,Binders,Item D,463.97,5,0.04,49.7
ORD-6503,2023-07-14,2021-07-26,Second Class,CUST-4374,Sneha,Corporate,India,Kolkata,WB,North,PROD-797,Furniture,Binders,Item A,2326.59,4,0.19,97.53
ORD-6504,2022-03-18,2023-02-08,Second Class,CUST-7773,Arjun,Corporate,India,Kolkata,WB,West,PROD-381,Office Supplies,Chairs,Item A,3343.92,2,0.41,-804.09
ORD-6505,2022-02-05,2023-08-10,First Class,CUST-4812,Amit,Corporate,India,Bangalore,KA,South,PROD-488,Technology,Storage,Item D,4521.71,5,0.49,-1346.57
ORD-6506,2022-02-04,2021-01-13,Standard Class,CUST-7291,Priya,Consumer,India,Kolkata,WB,West,PROD-795,Office Supplies,Chairs,Item D,3830.83,1,0.22,-10.87
ORD-6507,2022-12-28,2023-08-09,Standard Class,CUST-6985,Priya,Home Office,India,Bangalore,WB,North,PROD-972,Furniture,Storage,Item A,442.48,9,0.46,-147.64
ORD-6508,2023-09-18,2021-01-10,First Class,CUST-3197,Sneha,Consumer,India,Mumbai,MH,South,PROD-236,Technology,Binders,Item A,870.73,9,0.36,-193.68
ORD-6509,2023-06-18,2022-02-15,First Class,CUST-5911,Neha,Consumer,India,Bangalore,DL,South,PROD-387,Office Supplies,Binders,Item B,271.89,9,0.06,141.53
ORD-6510,2023-02-28,2023-07-27,Second Class,CUST-1900,Rahul,Consumer,India,,DL,South,PROD-432,Technology,Chairs,Item B,640.98,2,0.17,19.67
ORD-6511,2022-07-30,2021-02-03,Second Class,CUST-1192,Rahul,Corporate,India,Delhi,MH,South,PROD-718,Office Supplies,Chairs,Item C,2428.61,3,0.37,-389.32
ORD-6512,2023-05-08,2023-09-13,First Class,CUST-3770,Sneha,Home Office,India,Bangalore,MH,East,PROD-511,Technology,Phones,Item C,1137.71,8,0.22,87.85
ORD-6513,2023-03-15,2022-06-26,Standard Class,CUST-6180,Amit,Consumer,India,Bangalore,WB,North,PROD-506,Office Supplies,Phones,Item A,3257.29,2,0.33,-403.06
ORD-6514,2022-05-05,2022-12-21,Second Class,CUST-1950,Arjun,Consumer,India,Bangalore,DL,North,PROD-699,Furniture,Binders,Item D,210.21,6,0.38,-117.99
ORD-6515,2022-04-30,2022-01-24,First Class,CUST-7679,Sneha,Corporate,India,Kolkata,KA,North,PROD-224,Office Supplies,Chairs,Item D,4293.37,9,0.49,-1212.07
ORD-6516,2023-01-27,2021-08-18,First Class,CUST-4606,Rahul,Consumer,India,Delhi,DL,West,PROD-296,Furniture,Chairs,Item B,3404.32,7,0.46,
ORD-6517,2022-04-15,2022-10-04,First Class,CUST-6038,Priya,Consumer,India,Bangalore,KA,North,PROD-721,Office Supplies,Chairs,Item C,4846.94,3,0.17,82.11
ORD-6518,2022-07-28,2023-02-08,Second Class,CUST-1257,Rahul,Corporate,India,Bangalore,MH,North,PROD-606,Office Supplies,Binders,Item B,4766.51,8,0.4,-926.47
ORD-6519,2023-07-27,2022-04-22,First Class,CUST-2221,Priya,Consumer,India,Mumbai,DL,North,PROD-929,Furniture,Phones,Item D,3479.98,9,0.19,115.5
ORD-6520,2023-04-24,2022-12-27,Standard Class,CUST-1650,Rahul,Home Office,India,Mumbai,MH,West,PROD-147,Furniture,Chairs,Item B,832.32,5,0.32,-80.16
ORD-6521,2022-11-13,2023-01-23,First Class,CUST-3425,Neha,Corporate,India,Kolkata,DL,North,PROD-421,Furniture,Chairs,Item B,1149.31,8,0.03,219.3
ORD-6522,2022-03-21,2021-07-28,Second Class,CUST-4159,Sneha,Home Office,India,Kolkata,KA,North,PROD-289,Furniture,Storage,Item B,1424.03,8,0.39,-220.55
ORD-6523,2021-09-26,2021-11-16,Standard Class,CUST-1397,Arjun,Consumer,India,Delhi,MH,East,PROD-722,Office Supplies,Phones,Item A,2162.04,1,0.5,-599.49
ORD-6524,2021-09-24,2023-03-08,Standard Class,CUST-6301,Sneha,Corporate,India,Delhi,WB,North,PROD-833,Office Supplies,Chairs,Item C,2875.82,2,0.27,-215.29
ORD-6525,2021-02-23,2023-01-29,First Class,CUST-6402,Amit,Corporate,India,Bangalore,DL,South,PROD-596,Office Supplies,Chairs,Item B,3428.87,7,0.47,
ORD-6526,2022-12-06,2022-07-13,First Class,CUST-8700,Priya,Consumer,India,Delhi,KA,West,PROD-168,Furniture,Storage,Item B,424.4,1,0.44,-149.78
ORD-6527,2022-06-04,2022-09-11,Standard Class,CUST-1560,Rahul,Home Office,India,Bangalore,WB,South,PROD-795,Office Supplies,Phones,Item B,3072.21,4,0.01,649.19
ORD-6528,2022-09-08,2021-12-16,First Class,CUST-9381,Amit,Consumer,India,Kolkata,MH,East,PROD-429,Office Supplies,Phones,Item C,,7,0.04,92.5
ORD-6529,2021-02-28,2023-03-06,Second Class,CUST-9396,Priya,Corporate,India,Kolkata,DL,North,PROD-594,Technology,Chairs,Item D,4143.78,5,0.22,-136.49
ORD-6530,2023-05-04,2021-08-24,Standard Class,CUST-6099,Sneha,Corporate,India,Kolkata,DL,West,PROD-983,Technology,Chairs,Item A,250.1,2,,119.56
ORD-6531,2021-02-09,2022-12-04,First Class,CUST-4371,Priya,Corporate,India,Mumbai,WB,East,PROD-775,Furniture,Chairs,Item A,1980.74,3,0.2,-65.33
